date,NVDA,AAPL,MSFT,MU,AMZN,AMD,GOOGL,AVGO,GOOG,META,TSLA,WMT,INTC,CSCO,COST,QQQ
2025-10-01,0.3899182951649784,0.2603052605537725,0.2795868845706554,,0.30784455279913,,0.3202668634463609,0.4417945142839142,0.3192558692912876,0.3325197380439861,0.5611437406543025,0.2250138162674829,0.7348492811799617,0.3024228363241836,0.2315866788170363,0.1800938867719084
2025-10-02,0.3971548001592502,0.2652515321727458,0.2737278001577082,0.5714276305844684,0.3116716804417413,,0.3219801907617379,0.4508732672428351,0.3212430916867334,0.3285311683842873,0.5534791732356338,0.2302384685197546,0.6769862393429927,0.2850603716385075,0.2228017177260974,0.1932732445311251
2025-10-03,0.3766812871564097,0.2584025600319769,0.2705496379715552,0.5591660868467991,0.3050071092115772,,0.3219802074647828,0.4385353957131123,0.3188609603328519,0.3423058112391323,0.5324071091007188,0.2212950580923458,0.6259157042235329,0.2814023639145167,0.218091678127378,0.1742920749936075
2025-10-06,0.4254138755997573,0.278558905834075,0.3463554724238302,0.6358489250600069,0.3206743722316402,,0.3622002136894827,0.5306878553642083,0.3589515763999935,0.3739989708004186,0.586374893622037,0.2371898536760627,0.6892127063538819,0.3268955995472997,0.2275613058459984,0.2001152994991296
2025-10-07,0.4070706629830473,0.2553194377787012,0.3776333182491035,0.610916305901681,0.3734314426228187,0.6413551140971836,0.4039380925587463,0.5196462797346802,0.4003667606551653,0.3619394799040487,0.6169346436694155,0.2836005939547995,0.7237158746669425,0.3210002693632927,0.2350622922774709,0.23299496744316
2025-10-08,0.4269679891454533,0.2561654695698223,0.3777425115614319,0.6361642544975168,0.3763114132250553,0.7416283460775128,0.4031576399132869,0.5461028425483875,0.4014166554186339,0.3460150874227045,0.5985232240991495,0.2853870625707897,0.7317873823349921,0.3379713363329276,0.2305617442041778,0.2315438581462767
2025-10-09,0.4594449965694734,0.2608436067700504,0.3699762859849621,0.6051117393591594,0.3834524887818393,0.6544904984670562,0.4131860790911431,0.5217198240032034,0.410927911905474,0.3489141971319666,0.5781125527616003,0.2932039239514895,0.6610078680434064,0.3339846417134012,0.2482048037156353,0.2316454909968353
2025-10-10,0.5206990901638365,0.2866704842834231,0.3791838687762841,0.6491312459830044,0.4122667819891654,0.6403008786847685,0.4123585259936582,0.519447984177814,0.4122320736601938,0.387134648697308,0.6042847311465376,0.2987173257386006,0.6806861881561843,0.365569674194519,0.2567431766535877,0.2487535662665187
2025-10-13,0.515901131107906,0.2747855199839869,0.3748660834495154,0.6896826285104822,0.4021634087790926,0.6711598081961491,0.4246676708050644,0.6949575411435779,0.4159033849272139,0.3754103427090134,0.5983512242690611,0.2883424402622354,0.6950379233403923,0.3594346998835309,0.2514009599514032,0.243195011424585
2025-10-14,0.5263067152209963,0.2807392922774739,0.3865825851989191,0.7282981738333699,0.4150201577861778,0.712154386098797,0.4189924735591966,0.6471188211914286,0.4176717372945301,0.3917348762636619,0.5947602673519767,0.319788956157156,0.8787496817417468,0.355161553477182,0.2622412743284125,0.2456733280034689
2025-10-15,0.5255659994660544,0.284725199601903,0.3942994311211475,0.7852318333733127,0.4255212030794054,0.7760827670263253,0.4315750420384443,0.7247168416207405,0.4291430697581745,0.4207043019598125,0.6018585308047618,0.3299684900764356,0.7976952910517061,0.3640482204882838,0.2779113388439219,0.2635947274066506
2025-10-16,0.5268512964097696,0.289618250283248,0.3910693344355058,0.7858078871351075,0.4409702238680431,0.6875990198316271,0.4364977231848679,0.8246859080718943,0.4340048704606156,0.444005173833967,0.6165959132037959,0.3279216407258914,0.7972997565576987,0.3733896948627126,0.2806608606890657,0.2692932156983058
2025-10-17,,0.2842648758593289,0.4037317097541873,,0.4257390626082054,,0.4233472256485767,,0.4156764087793753,,0.6083301243043354,0.3241414155981155,,0.3555057773402591,0.2507050400805738,0.271676722559085
2025-10-20,0.4982829648451493,0.2889228945769135,0.3982586854630787,0.650702128128902,0.4210273848539195,0.6901643900231873,0.4257982784714429,0.5086303995607558,0.4230378489566408,,0.6119701525798878,0.3208713740124858,0.7475633482495855,0.3533681679555551,0.2483974202353347,0.2658297458494945
2025-10-21,0.4867755990799177,0.2792502208968362,0.402371257568587,0.6255237694610825,0.4186101530791887,0.6759262037162542,0.4413806177966229,0.4926794804567842,0.4383113800622112,,0.60881583277973,0.3203168154096804,0.6821473345060886,0.3528410569093668,0.253063308049606,0.2437436495905947
2025-10-22,0.4861976291064663,0.281175169368814,0.4285779183479759,0.6275666753842398,0.4296014185772668,0.6697203007560597,0.4438587666784147,0.4904293612330754,0.4412913502551973,,0.6079531976053701,0.3302421706600513,0.7520952536337191,0.3575693097701105,0.2767158636435096,0.2584375259280048
2025-10-23,0.4817331400520175,0.2697955779059608,0.4145417037173906,0.6172906961907898,0.4146844115427635,0.6531730433178791,0.431934440709759,0.478681960491554,0.428519823846411,,0.567162103698572,0.3226818457402889,0.7408219989812874,0.3587048466736166,0.2594933185985896,0.2630408220806957
2025-10-24,0.4872722354046107,0.2708480361083863,0.4256151515787949,0.6425159242729098,0.4071597339904122,0.6938319995859603,0.4121887391152355,0.4958585745779548,0.4087014342796337,,0.5228595428382742,0.3260246446506697,0.6109383474057017,0.3477272538197627,0.2416454443872973,0.2599109809030768
2025-10-27,0.5374643738919789,0.2892417576848317,0.468268438695526,0.6790539727049281,0.4166165735709925,0.7563804561289197,0.4315040073714535,0.5389708331775279,0.4278784889744101,,0.566418339176954,0.3331488964011458,0.6230207539400908,0.3743914631802387,0.2397473219260969,0.2969978381107627
2025-10-28,0.5622469205373333,0.2878176127976406,0.5303201443075971,0.6902941666237795,0.4363502945437376,0.7428979829336088,0.4535306411837484,0.5831764248223346,0.4497235597385894,,0.6120860736998357,0.3370810443244758,0.8070441475183845,0.3948417203862543,0.249239339055542,0.3100647063486265
2025-10-29,0.6590354019569369,0.3002746134944673,0.5544595252584706,0.7284184627167392,0.4616880818762146,0.7568602874468314,0.4869721165078711,0.6413053362382157,0.4889904061255384,,0.6208573562586744,0.3475795469024226,0.7583863513808464,0.4022541503818369,0.2473083359241823,0.2901185639463358
2025-10-30,0.5686900360162646,0.2893480268008413,0.4590275136862872,0.6333333138323094,0.4865735705181156,0.7442025798944626,0.3388685814876205,0.5775717315635042,0.3388514486065618,,0.5719901732825022,0.343603562887191,0.8192805357751964,0.4099126787470135,0.2507160878729939,0.3618984501169174
2025-10-31,0.5421328444280515,0.2459635357469833,0.4246050849417627,0.687321294551324,0.345224905421039,0.7869293472984229,0.3303688567287242,0.575837537264553,0.3278560218799049,,0.6105785223858476,0.3463504862635558,0.5815457303367546,0.4088983344343645,0.2580312636615981,0.3160332167146891
2025-11-03,0.6203832166685611,0.2445431537793076,0.4335961921116574,0.7201625089926037,0.4327993426524696,0.8029346949429539,0.3237536673214959,0.5615780666345056,0.3207559895552418,0.4242083750130435,0.6644224262138777,0.3637654841830265,0.5673271424199751,0.4378616861321342,0.2788647594074986,0.355183342362588
2025-11-04,0.5652973094190212,0.2520590467639724,0.4467031876419398,0.6868295282632205,0.4864899698590096,0.8138410832590063,0.3216173246537054,0.5585407907828945,0.3206185621484815,0.4283875474599821,0.6187925975632692,0.3779170915670045,0.5498310988087145,0.4240651515969132,0.2803517888835403,0.316409672785464
2025-11-05,0.5910134715028496,0.243846825239013,0.4096577097214238,0.7569196415063876,0.4148872362840745,0.7193225317373104,0.3239245056002837,0.5556190169595353,0.3214483567918301,0.4236353415883552,0.5784441804352747,0.3823068806277805,0.5612223515587578,0.4330778641553182,0.3094680150579848,0.3069306851258596
2025-11-06,0.5048179209531968,0.2632690343452619,0.387564036052364,0.7616449835611868,0.409609534796169,0.693480550751574,0.3381214246333008,0.5464118405735463,0.3403433541968967,0.4150523937216175,0.6097027987463758,0.3947077329827829,0.5545135920229225,0.3285330224499262,0.3027529517709419,0.2407275598280312
2025-11-07,0.5219446855959655,0.2448450086807111,0.3823611418787956,0.71327417278756,0.3463296156360518,0.6057408619125453,0.3323782439026253,0.5293008941427999,0.3289287311871405,0.3891105395924492,0.5700572744232413,0.3965183379748856,0.5611255855178473,0.3237231929860727,0.3186210123811832,0.2372743249140319
2025-11-10,0.505127873095155,0.2442292216066899,0.4712874535840921,0.8170960888170676,0.4207648807305364,0.6639958977797514,0.3333391467257301,0.5699805257058654,0.3326128718398654,0.4094058355901319,0.5466174189433793,0.4369481419825922,0.5316808656211234,0.3323794689771145,0.3198243700237911,0.2360448977129371
2025-11-11,0.5144778744174517,0.2701899839477357,0.5060518590352776,0.8008442332661115,0.4623838268368114,0.6951048286318784,0.3179681237484423,0.5714342061168167,0.3085679391374049,0.3956372075117251,0.528997287029922,0.4510170797844879,0.5286968355983369,0.3517507272434411,0.3238942949791348,0.2366369487878424
2025-11-12,0.5048997729539821,0.2572677654038527,0.5620212246824533,0.7875051384709365,0.4261772893029521,0.7608974073798744,0.32017407325822,0.5823261956725491,0.3171217117377003,0.3836932087973614,0.5206655670927826,0.4722144116814263,0.5221564578958322,0.367271703122481,0.3276065586323575,0.2384029185400247
2025-11-13,0.5201950161006814,0.2862845434928842,0.524233976373468,0.8143259537922714,0.4260898528178805,0.8107818720996771,0.3618553806687684,0.5811557211869561,0.3584111820742844,0.4108677073953814,0.5706121002809112,0.4884407889766642,0.5327739571257917,0.3063309002491432,0.3285152158812094,0.2501752747893143
2025-11-14,0.5140708564981448,0.2743610712902328,0.5974825582484439,0.89602067145834,0.4139073621877067,0.8046541605158719,0.3585896670782202,0.5620050182208061,0.3563035932988268,0.4088400455652228,0.5350180122718671,0.4964732555844027,0.5129430218013693,0.3008194385455135,0.3374482715440534,0.2436028063214561
2025-11-17,0.5320320573659221,0.3029047818485904,0.7103597531077505,1.0957521540449269,0.4955109616188279,0.9421037771147558,0.4461292057124943,0.6942456169737588,0.4438244321968964,0.457128662232224,0.5466975137372647,0.6531885692871217,0.5499630920169496,0.3196412773950396,0.33432042146446,0.2559756320186869
2025-11-18,0.5531970249246846,0.3290910968723998,0.6856187342337142,1.1925457771461978,0.5093050487013493,0.9742257380095868,0.4952923318389922,0.7915406762476777,0.4885711975445035,0.5207208810625426,0.5584055351238205,0.7693557078810999,0.5597298245932706,0.3222077831222004,0.3403782712439293,0.2512606252991283
2025-11-19,0.5567372268094606,0.3488889558721982,0.6403537591280073,1.165981251725194,0.5086566235584551,1.0268385377499043,0.5215419919605002,0.9662589394966548,0.5170880467525952,0.5245277156938095,0.5531409766234396,0.844927060953919,0.566187988731842,0.3380445196796752,0.3354457141016535,0.2487028123242307
2025-11-20,0.5315550117345214,0.374135021881188,0.6960933899806627,1.0852570661246412,0.5025600096484577,0.9570114116800452,0.5261822093874989,1.1107686090684457,0.5282948562765725,0.4975805892071493,0.5847084778633288,0.7612144761551873,0.5659946224486262,0.3137285409240832,0.348223564416652,0.2498004738362523
2025-11-21,0.5103078496080613,,,,,,,,,,0.5504575546546485,,0.5406987091938438,0.3165480528014658,0.3538321957814486,0.2382692186372078
2025-11-24,0.448037735179692,0.2445643510709199,0.2667747877451344,0.7337856636346256,0.3270055412305827,0.597941570054193,0.3911212280213974,0.7670068045827017,0.3902349698520093,,0.5437911808170178,0.2135312072181738,0.5196096228723858,0.2648274943032085,0.3270266696208125,0.2374963415533396
2025-11-25,0.4593628707366853,0.2454664127955455,0.2633237442989045,0.7688672457891104,0.3188455356803693,0.575055969306975,0.3788444216871545,0.7455649828095554,0.3933910185460649,,0.5131414126969736,0.2090199644176876,0.4997163220048643,0.2750984583630805,0.3275152803567803,0.2204025782970407
2025-11-26,0.4212793316244402,0.2330236541497459,0.2541691914596433,0.7531575670022572,0.3083054671375548,0.5342416875353194,0.3548820414585721,0.7241479547168751,0.3538987096680177,,0.4825575920682288,0.2059532552796472,0.4791520109121222,0.2461470231713094,0.3571792097062656,0.2244418789457611
2025-11-28,0.4092724619277648,0.2356531419927109,0.2660286152842588,0.7359220969120855,0.3021609152631632,0.5250443349010416,0.3570698581501254,0.7071282361043758,0.3549196298272902,,0.472317301559904,0.2004282988230592,0.5795074618048244,0.2476648305398681,0.3520016721572838,0.2215039681869136
2025-12-01,0.4243099720541302,0.2780974115188765,0.2835867341714533,0.7909306176034779,0.333751398111582,0.5703791068196433,0.3600666905003495,0.7305497113383821,0.3573944123525162,,0.4803903481081895,0.2197359905932199,0.4994442426152903,0.2610152162134446,0.3753292946079852,0.2309281144598763
2025-12-02,0.4120553155927371,0.2681285609608486,0.2749642527389976,0.810733475666901,0.3157310472669609,0.5468163748732343,0.3501048331237784,0.7031367548450039,0.3326250374408245,0.2931901583821635,0.4596487392943492,0.2172747716303692,0.6287134096506625,0.2760543682991198,0.3926550288127303,0.2364526471234938
2025-12-03,0.4205145781797788,0.2725047162250603,0.2730126789161283,0.8020034384222569,0.2930104182911238,0.5274996669193178,0.3194425254406385,0.6984329821862503,0.3495169541165692,0.2981720483542093,0.4834460989771741,0.2225597332996324,0.6084492547957742,0.2822747439244475,0.3982629558319852,0.2004840539918404
2025-12-04,0.3981215589136669,0.2862094125695094,0.2678329262926235,0.7924301622139474,0.2898106681186564,0.516141271209809,0.3084584052075127,0.5290504839224107,0.3107488003754994,0.3183870541687535,0.4711829390201128,0.2265197156837455,0.5510079360381597,0.2819003856930474,0.2562916529349066,0.1990030156959282
2025-12-05,0.3869757805872426,0.2750468725976422,0.2523794394961436,0.8113640408579473,0.2763353420692498,0.4853499211525442,0.2995886994190591,0.5338504294662482,0.2977529808205744,0.3150770546051497,0.4424329699629576,0.2294690729215377,0.5467706818709824,0.2749239956481537,0.2503761513936363,0.1993428880902945
2025-12-08,0.4015413545765382,0.2888345767795158,0.30910479335909,0.9098115434257884,0.2867777311909199,0.535337476977576,0.3110213029827282,0.5627539195663552,0.3090325847573614,0.3282244328241034,0.4851974599258207,0.2313795288279776,0.5783744929290943,0.2892078071811799,0.2644920657696503,0.2012130699615094
2025-12-09,0.3958352188378503,0.2865955738613067,0.3081182338720559,0.92046698921873,0.2784596710194337,0.572315120620383,0.3010815732827238,0.5540718710603751,0.3004201338466856,0.310673701756482,0.4583123415800429,0.2598370362272442,0.5730258027281432,0.3112937466176928,0.2569358838570717,0.2009637680352241
2025-12-10,0.383565375086171,0.2810569269088367,0.2878968023526362,0.9131615149467832,0.2762236256272762,0.5378006162048645,0.2992605252537501,0.5742887596732853,0.296129091602235,0.3079530561491791,0.4536746508058714,0.2498238048375984,0.5712846388321232,0.3372616644677468,0.2704779790102269,0.1966761706094859
2025-12-11,0.3765298772881673,0.2843658006682097,0.2779821873395581,0.910508297086862,0.2711351418958482,0.5015990928826296,0.2968331556805571,0.5797546679990616,0.296900611928077,0.2938906738627746,0.4521076272676009,0.2717883966259358,0.5583571817324575,0.3200826292562133,0.2534015586698017,0.1889599612333726
2025-12-12,0.3751799849383861,0.287847272331283,0.2565206270827179,0.9478336728882149,0.2670632676333098,0.4929960384247456,0.2837531463874402,0.4536571463006087,0.2822827142941034,0.2913414850102724,0.462875552163688,0.3089565125637147,0.5745845275616841,0.2810585693313849,0.21676816901058,0.1835731067526856
2025-12-15,0.3565219488179414,0.2779578910324401,0.2822797678780654,1.1608353109750065,0.2629892344371442,0.5521606341508754,0.2812657224474125,0.4276905554434112,0.2774976675145956,0.295506430041215,0.5508021064434053,0.3530810927591915,0.5875716728582793,0.3034391133099612,0.2389698611036445,0.1804550896994018
2025-12-16,0.3446357098663933,0.2678413122774917,0.2858042076240881,1.3225572449912757,0.2583084819126335,0.5291681556164608,0.2840807245002504,0.4146140604400314,0.2765922922409121,0.3039838222958811,0.5658150685025168,0.30904247109819,0.5762165482321885,0.2929375535335273,0.2309988491676509,0.1702988295738669
2025-12-17,0.3594461536973116,0.2795202684986422,0.3267514912716426,,0.2676481317111234,0.6318121047835036,0.289837137518862,0.4335196323217095,0.2870353664399792,0.3156376028770757,0.56569273293594,0.3706909034052588,0.6085969789931099,0.2661014609827827,0.227165234634477,0.1889795543817483
2025-12-18,0.3427768188540505,0.2694370988120076,0.4163245235346252,0.7968794034399921,0.2588131573660344,0.5854600394959506,0.2758942087913406,0.4206267152557586,0.2714435480788005,0.311971808312007,0.53055645072191,0.3822653743123617,0.6103748132304166,0.2851468186903757,0.2204390986367866,0.1688293007602679
2025-12-19,0.3311632420450528,0.2663162953964178,,,0.2508519927247427,,0.2640204129100804,0.4138181810080451,0.2619889311941283,0.3083840981809777,,,0.5988519680564057,0.2938375438023869,0.2449164894804928,0.166662761433882
2025-12-22,0.3315470149797233,0.2507752092863388,,,0.243096657484476,0.4422235167637911,0.255577723031675,0.4010374399082209,0.2512022170702039,0.2924332892737677,,0.1959774065861894,0.6314839613042869,0.2934883549974807,0.2392165694210301,0.1662427085194417
2025-12-23,0.3413074457918122,0.2502563641727309,,,0.2386032804934328,0.4360436473877401,0.2535049021301214,0.3945200062985634,0.2510820417616168,0.293801518272398,,0.2069704641070399,0.6086636800517192,0.2842280740269145,0.2204918702868014,0.1670752390563877
2025-12-24,0.3374721982586475,0.2693301311910675,,,0.2337587377017097,0.425219347301606,0.2524741095047465,0.3932368407099838,0.2474073595392265,0.2934380681493881,,0.1984043973371358,0.6182276465905608,0.2947101906443652,0.2189266331254312,0.1599323810372483
2025-12-26,0.3446144276163631,0.2683022659621205,,,0.2319220157417356,0.4313753212162752,0.2483607728081229,0.4043495913912108,0.2455688887056578,0.2920123356724007,,0.2011038272390949,0.6059204255131496,0.2927225235613618,0.22737940814124,0.1655467005405961
2025-12-29,0.3517759396133559,0.3026229050051825,,,0.2358453541040332,0.4460910556626233,0.2458900208654811,0.4080584108966888,0.2430793516090295,0.2872524868769248,,0.2012841134767007,0.66276565932498,0.2785057668192144,0.2250169735986559,0.1681122311766801
2025-12-30,0.3478741055998566,0.2869844168981937,,,0.2336777237944584,0.4331570084780733,0.24627767833391,0.3994940724286574,0.241592374402026,0.3119633870059498,,0.2049425322653806,0.6882949005958513,0.2815485834229903,,0.1727463118953799
2025-12-31,0.3541517811758065,0.2860755458354544,,,0.2346304803511514,0.4466447484342333,0.2447060921799289,0.3916288100713374,0.2400318608390797,0.2992790210925763,0.4070928795849129,0.20517579590652,0.7217538655854323,0.2882124062132731,0.234171684763745,0.1687358343060473
2026-01-02,0.3678236636455591,0.2937123546807388,,,0.2534468319392536,0.4687698858569982,0.2561859212917795,0.4079267209152717,0.2518756536708781,0.2932674794207756,0.3907943312256843,0.2001498363065386,0.6567028527174075,0.2880962491996029,0.2765990348578779,0.1696249224051006
